,id,name,country_code,country,hand,age,url,date_accessed
526,33647,TOMCZAK Renata,POL,POLAND,Right,21,https://fie.org/athletes/33647,2021-05-13 21:22:49
527,41843,JEGLINSKA Aleksandra,POL,POLAND,Left,21,https://fie.org/athletes/41843,2021-05-13 21:22:51
528,43910,CATANTAN Samantha Kyle,PHI,PHILIPPINES,Right,19,https://fie.org/athletes/43910,2021-05-13 21:36:11
529,41862,FAVARETTO Martina,ITA,ITALY,Right,19,https://fie.org/athletes/41862,2021-05-13 21:22:53
530,48015,FANG Sabrina,CAN,CANADA,Right,15,https://fie.org/athletes/48015,2021-05-13 21:53:26
531,31632,CHART Yvonne,GBR,GREAT BRITAIN,Right,24,https://fie.org/athletes/31632,2021-05-13 21:53:26
532,33691,LACHMAN Katarzyna,POL,POLAND,Right,24,https://fie.org/athletes/33691,2021-05-13 21:22:55
533,52127,BRADFORD Meeah,JAM,JAMAICA,Right,16,https://fie.org/athletes/52127,2021-05-13 21:36:14
534,45986,WIECZOREK Aleksandra,POL,POLAND,Right,18,https://fie.org/athletes/45986,2021-05-13 21:46:01
535,45987,VICENTE Natalia,ESP,SPAIN,Right,20,https://fie.org/athletes/45987,2021-05-13 21:46:02
536,45990,PRYTKOVA Arina,RUS,RUSSIA,Right,19,https://fie.org/athletes/45990,2021-05-13 21:46:02
537,41901,HANZL Lilla Zsofia,HUN,HUNGARY,Right,20,https://fie.org/athletes/41901,2021-05-13 21:22:58
538,48053,FENGER Filippa Dybdal,DEN,DENMARK,Right,18,https://fie.org/athletes/48053,2021-05-13 21:53:30
539,41911,ZSOLDOSI Karolina,HUN,HUNGARY,Left,19,https://fie.org/athletes/41911,2021-05-13 21:23:01
540,15289,LIU Yan Wai,HKG,"HONG KONG, CHINA",Right,31,https://fie.org/athletes/15289,2021-05-13 21:53:31
541,46017,VIDAL Alice,FRA,FRANCE,Right,27,https://fie.org/athletes/46017,2021-05-13 21:46:09
542,25539,ABE Hiromi,JPN,JAPAN,Right,31,https://fie.org/athletes/25539,2021-05-13 21:23:03
543,37833,LEE Hee Jin,KOR,KOREA,Left,21,https://fie.org/athletes/37833,2021-05-13 21:46:10
544,41934,CANDIANI Vittoria,ITA,ITALY,Right,22,https://fie.org/athletes/41934,2021-05-13 21:23:06
545,41956,TOFFOLON Giuditta Camilla,ITA,ITALY,Right,21,https://fie.org/athletes/41956,2021-05-13 21:23:10
546,48101,KOSTER Tessa,NED,NETHERLANDS,Right,17,https://fie.org/athletes/48101,2021-05-13 21:53:35
547,48102,JANS KOHNEKE Maria,NED,NETHERLANDS,Right,17,https://fie.org/athletes/48102,2021-05-13 21:53:36
548,33779,TOTH Janka,HUN,HUNGARY,Right,22,https://fie.org/athletes/33779,2021-05-13 21:23:12
549,37879,TSIBIROVA Kamilla,RUS,RUSSIA,Right,23,https://fie.org/athletes/37879,2021-05-13 21:46:16
550,50172,TALAVERA Daena Louise,PHI,PHILIPPINES,Right,16,https://fie.org/athletes/50172,2021-05-13 21:23:13
551,17406,MULLINS Philippa,GBR,GREAT BRITAIN,Right,31,https://fie.org/athletes/17406,2021-05-13 21:23:15
552,33791,LI Karina,CAN,CANADA,Right,21,https://fie.org/athletes/33791,2021-05-13 21:23:15
553,41985,FEKETE Hanga Barbara,HUN,HUNGARY,Right,18,https://fie.org/athletes/41985,2021-05-13 21:23:16
554,37901,PARPIEVA Madinabonu,UZB,UZBEKISTAN,Right,21,https://fie.org/athletes/37901,2021-05-13 21:46:28
555,37904,ILYOSOVA Umida,UZB,UZBEKISTAN,Left,22,https://fie.org/athletes/37904,2021-05-13 21:46:29
556,25627,ABOU JAOUDEH Rita,LBN,LEBANON,Right,27,https://fie.org/athletes/25627,2021-05-13 21:23:19
557,33825,WONG Maxine Jie Xin,SGP,SINGAPORE,Left,20,https://fie.org/athletes/33825,2021-05-13 21:23:29
558,29761,RENTIER Eline,NED,NETHERLANDS,Right,25,https://fie.org/athletes/29761,2021-05-13 21:46:33
559,33872,MAGYAR Petra,ROU,ROMANIA,Right,26,https://fie.org/athletes/33872,2021-05-13 21:23:47
560,48216,MEDELSKA Barbora,SVK,SLOVAKIA,Right,21,https://fie.org/athletes/48216,2021-05-13 21:53:50
561,48219,GENOVESE Ludovica,ITA,ITALY,Right,19,https://fie.org/athletes/48219,2021-05-13 21:53:54
562,35935,SIRBU Teodora,ROU,ROMANIA,Right,22,https://fie.org/athletes/35935,2021-05-13 21:37:26
563,35937,SAVEANU Anca,ROU,ROMANIA,Right,21,https://fie.org/athletes/35937,2021-05-13 21:37:27
564,35939,GHEORGHE Andreea,ROU,ROMANIA,Right,19,https://fie.org/athletes/35939,2021-05-13 21:37:28
565,46190,FERRARI Carlotta,ITA,ITALY,Right,17,https://fie.org/athletes/46190,2021-05-13 21:46:44
566,48239,TOLGYESI Zsofia,HUN,HUNGARY,Right,18,https://fie.org/athletes/48239,2021-05-13 21:53:57
567,40049,KUNSTEK MEJIA Dragica Alejandra,BOL,BOLIVIA,Right,25,https://fie.org/athletes/40049,2021-05-13 21:53:58
568,17524,SENYUTA Alexandra,UKR,UKRAINE,Left,30,https://fie.org/athletes/17524,2021-05-13 21:23:53
569,5245,VAN ERVEN GARCIA Saskia Loretta,COL,COLOMBIA,Right,33,https://fie.org/athletes/5245,2021-05-13 21:46:53
570,50304,SUTAR Jyoti Arun,IND,INDIA,Right,22,https://fie.org/athletes/50304,2021-05-13 21:23:55
571,44162,TAN Helen,USA,USA,Right,18,https://fie.org/athletes/44162,2021-05-13 21:37:55
572,46219,DIAZ MARTINEZ Maria Alejandra,COL,COLOMBIA,Right,22,https://fie.org/athletes/46219,2021-05-13 21:47:00
573,46222,MAK Tinney,CAN,CANADA,Right,17,https://fie.org/athletes/46222,2021-05-13 21:47:01
574,27792,ROSALES Kusi,PER,PERU,Right,31,https://fie.org/athletes/27792,2021-05-13 21:37:56
575,48276,DUMITRU Amalia,ROU,ROMANIA,Right,17,https://fie.org/athletes/48276,2021-05-13 21:54:08
576,48277,BRICIU Anne Marie,ROU,ROMANIA,Right,17,https://fie.org/athletes/48277,2021-05-13 21:54:09
577,21661,ZAMBO-GOLYA Fruzsina,HUN,HUNGARY,Right,27,https://fie.org/athletes/21661,2021-05-13 21:47:17
578,42142,MIRONIUK Dariia,UKR,UKRAINE,Right,19,https://fie.org/athletes/42142,2021-05-13 21:24:00
579,36002,DEVORE Delphine,USA,USA,Right,20,https://fie.org/athletes/36002,2021-05-13 21:38:03
580,46253,PODSTATZKY Oktavia,AUT,AUSTRIA,Right,20,https://fie.org/athletes/46253,2021-05-13 21:47:22
581,40109,VAABEN Naja,DEN,DENMARK,Left,20,https://fie.org/athletes/40109,2021-05-13 21:54:15
582,48301,BAZHLEKOVA Silvia,BUL,BULGARIA,Right,18,https://fie.org/athletes/48301,2021-05-13 21:54:16
583,40116,ABOU JAOUDE Marie Joe,LBN,LEBANON,Right,19,https://fie.org/athletes/40116,2021-05-13 21:54:22
584,46261,STOYKOVA Kalina,BUL,BULGARIA,Left,18,https://fie.org/athletes/46261,2021-05-13 21:47:23
585,44247,THONGCHAMPA Ploypailin,THA,THAILAND,Left,24,https://fie.org/athletes/44247,2021-05-13 21:38:18
586,46297,SEDKY Mariam,EGY,EGYPT,Left,19,https://fie.org/athletes/46297,2021-05-13 21:47:34
587,17630,CINI Chiara,ITA,ITALY,Left,30,https://fie.org/athletes/17630,2021-05-13 21:24:24
588,46310,KOLODZIEJCZYK Malwina,POL,POLAND,Right,17,https://fie.org/athletes/46310,2021-05-13 21:47:37
589,44264,COUZOFF Amalia,GBR,GREAT BRITAIN,Right,36,https://fie.org/athletes/44264,2021-05-13 21:38:27
590,25834,HAMPEL Eva,GER,GERMANY,Left,28,https://fie.org/athletes/25834,2021-05-13 21:24:24
591,36075,CUATECATL Dulce,MEX,MEXICO,Right,27,https://fie.org/athletes/36075,2021-05-13 21:38:29
592,38125,WU Peilin,CHN,CHINA,Right,25,https://fie.org/athletes/38125,2021-05-13 21:47:38
593,48370,PANES Mirza,MEX,MEXICO,Right,27,https://fie.org/athletes/48370,2021-05-13 21:54:31
594,38144,CLARKE Freya,AUS,AUSTRALIA,Right,21,https://fie.org/athletes/38144,2021-05-13 21:47:40
595,44296,BORELLA Laura,ITA,ITALY,Right,19,https://fie.org/athletes/44296,2021-05-13 21:38:35
596,17678,HAUSMAN Marta,POL,POLAND,Right,28,https://fie.org/athletes/17678,2021-05-13 21:24:35
597,25906,KAFI Negin,IRI,IRAN,Right,27,https://fie.org/athletes/25906,2021-05-13 21:24:39
598,32053,BERTHIER Aarya,SGP,SINGAPORE,Right,22,https://fie.org/athletes/32053,2021-05-13 21:55:13
599,38205,BEATTIE Keziah,IRL,IRELAND,Right,22,https://fie.org/athletes/38205,2021-05-13 21:47:51
600,13634,HATUEL Smadar,ISR,ISRAEL,Right,33,https://fie.org/athletes/13634,2021-05-13 21:47:53
601,21828,ZEISS Madison,USA,USA,Right,27,https://fie.org/athletes/21828,2021-05-13 21:47:54
602,32078,BRAUN Julia,GER,GERMANY,Right,24,https://fie.org/athletes/32078,2021-05-13 21:55:17
603,50514,SAFARIC Tina,SLO,SLOVENIA,Right,22,https://fie.org/athletes/50514,2021-05-13 21:24:41
604,48472,SENKUL Dilay,TUR,TURKEY,Right,18,https://fie.org/athletes/48472,2021-05-13 21:55:21
605,48473,DEMIRHAN Eda Feride,TUR,TURKEY,Right,17,https://fie.org/athletes/48473,2021-05-13 21:55:21
606,46426,ZIYAKHODJAEVA Lolita,UZB,UZBEKISTAN,Right,21,https://fie.org/athletes/46426,2021-05-13 21:48:01
607,40293,FIGUEREDO SIERRA Maria Jose,COL,COLOMBIA,Right,19,https://fie.org/athletes/40293,2021-05-13 21:55:24
608,42346,ERHARDT Maike,GER,GERMANY,Right,20,https://fie.org/athletes/42346,2021-05-13 21:24:44
609,34161,MATRASZEK Veronika Viktorie,CZE,CZECH REPUBLIC,Right,23,https://fie.org/athletes/34161,2021-05-13 21:24:45
610,40309,ALHOSANI Latifa,UAE,UNITED ARAB EMIRATES,Right,20,https://fie.org/athletes/40309,2021-05-13 21:55:33
611,48502,KNOWLES Alice,GBR,GREAT BRITAIN,Right,18,https://fie.org/athletes/48502,2021-05-13 21:55:34
612,40310,ALBREIKI Noora,UAE,UNITED ARAB EMIRATES,Right,19,https://fie.org/athletes/40310,2021-05-13 21:55:33
613,28025,DICKSON Chloe,GBR,GREAT BRITAIN,Left,25,https://fie.org/athletes/28025,2021-05-13 21:38:54
614,42363,DHUIQUE-HEIN Aliya,GER,GERMANY,Left,19,https://fie.org/athletes/42363,2021-05-13 21:24:47
615,46460,VENAN BARNABO Fiona,CRC,COSTA RICA,Right,17,https://fie.org/athletes/46460,2021-05-13 21:48:09
616,30084,MESTERI Viktoria,HUN,HUNGARY,Left,24,https://fie.org/athletes/30084,2021-05-13 21:48:11
617,48517,CANTALUPPI Giulia,ITA,ITALY,Right,21,https://fie.org/athletes/48517,2021-05-13 21:55:35
618,46482,BRILLA ARAYA Anghella,CRC,COSTA RICA,Right,20,https://fie.org/athletes/46482,2021-05-13 21:48:21
619,28068,ENRIGHT Irene,FIN,FINLAND,Right,44,https://fie.org/athletes/28068,2021-05-13 21:38:58
620,48555,ANASCHENKOVA Vitalina,RUS,RUSSIA,Right,19,https://fie.org/athletes/48555,2021-05-13 21:55:40
621,46515,TORRES Jimena,MEX,MEXICO,Right,16,https://fie.org/athletes/46515,2021-05-13 21:48:23
622,50615,CIRIL RAJDEV Maria Akshita,IND,INDIA,Right,20,https://fie.org/athletes/50615,2021-05-13 21:24:54
623,36280,SAUCEDO Kenia,GUA,GUATEMALA,Right,20,https://fie.org/athletes/36280,2021-05-13 21:39:05
624,33442,FOSU Yasmine,GHA,GHANA,Right,21,https://fie.org/athletes/33442,2021-05-13 21:21:57
625,42444,GOROBET Ecaterina,MDA,MOLDOVA,Right,20,https://fie.org/athletes/42444,2021-05-13 21:25:04
626,39024,GYIURKAN Judit,HUN,HUNGARY,Right,55,https://fie.org/athletes/39024,2021-05-13 21:50:26
627,20749,ZOPPKE Christine,GER,GERMANY,Left,54,https://fie.org/athletes/20749,2021-05-13 21:43:00
628,31372,ELIN Dominique,FRA,FRANCE,Right,62,https://fie.org/athletes/31372,2021-05-13 21:52:33
629,31389,BORN Grace,CAN,CANADA,Right,62,https://fie.org/athletes/31389,2021-05-13 21:52:42
630,31424,ALEKSANDROVA Olga,RUS,RUSSIA,Right,60,https://fie.org/athletes/31424,2021-05-13 21:52:53
631,35696,OISHI Emiko,JPN,JAPAN,Right,57,https://fie.org/athletes/35696,2021-05-13 21:35:51
632,35704,SAFRONOVA Galina,RUS,RUSSIA,Left,57,https://fie.org/athletes/35704,2021-05-13 21:35:57
633,29588,CAMERIN Margherita,ITA,ITALY,Right,61,https://fie.org/athletes/29588,2021-05-13 21:45:40
634,27761,SELTENHAMMER Enrica,AUT,AUSTRIA,Right,61,https://fie.org/athletes/27761,2021-05-13 21:37:36
635,44195,YAHYA Anis Sabrina,BRU,BRUNEI DARUSSALAM,Right,23,https://fie.org/athletes/44195,2021-05-13 21:38:04
636,40308,KHARRAM Shahad,UAE,UNITED ARAB EMIRATES,Right,19,https://fie.org/athletes/40308,2021-05-13 21:55:28
637,1522,JORDAN Harriet,AUS,AUSTRALIA,Right,55,https://fie.org/athletes/1522,2021-05-13 21:25:11
638,44814,MITSUI Ayako,JPN,JAPAN,Right,54,https://fie.org/athletes/44814,2021-05-13 21:40:31
639,38812,CALDERON CASTILLO Valeria,CRC,COSTA RICA,Right,21,https://fie.org/athletes/38812,2021-05-13 21:49:40
640,164,SOPRU Coraine,AUS,AUSTRALIA,Right,73,https://fie.org/athletes/164,2021-05-13 21:20:03
641,33327,UFF Susan,GBR,GREAT BRITAIN,Left,72,https://fie.org/athletes/33327,2021-05-13 21:21:10
642,16948,BUNN Irina,GER,GERMANY,Right,81,https://fie.org/athletes/16948,2021-05-13 21:21:12
643,41604,SCHWARZ Sandra,AUS,AUSTRALIA,Right,73,https://fie.org/athletes/41604,2021-05-13 21:21:48
644,2918,LEPELTIER Marie-Josephe,FRA,FRANCE,Right,72,https://fie.org/athletes/2918,2021-05-13 21:35:49
645,2939,MARTIN Brigitte,FRA,FRANCE,Right,76,https://fie.org/athletes/2939,2021-05-13 21:36:02
646,11200,KITAMI Motoko,JPN,JAPAN,Right,79,https://fie.org/athletes/11200,2021-05-13 21:36:18
647,11202,DEMAILLE Marie Chantal,FRA,FRANCE,Left,79,https://fie.org/athletes/11202,2021-05-13 21:36:25
648,3029,SCHIRMER Martine,FRA,FRANCE,Right,73,https://fie.org/athletes/3029,2021-05-13 21:36:38
649,11254,GARDINI Iris,ITA,ITALY,Right,72,https://fie.org/athletes/11254,2021-05-13 21:36:51
650,3565,GREUNKE Brigitte,GER,GERMANY,Right,79,https://fie.org/athletes/3565,2021-05-13 21:39:10
651,44807,CHANNING Oksun Gemin,USA,USA,Left,73,https://fie.org/athletes/44807,2021-05-13 21:40:24
652,3894,WEST Heidrun,GER,GERMANY,Right,74,https://fie.org/athletes/3894,2021-05-13 21:40:45
653,14212,SILVA Paula,CHI,CHILE,Right,32,https://fie.org/athletes/14212,2021-05-13 21:49:35
654,47986,NISHIOKA Yoko,JPN,JAPAN,Right,53,https://fie.org/athletes/47986,2021-05-13 21:53:12
655,48011,HOPPE Cornelia,GER,GERMANY,Right,52,https://fie.org/athletes/48011,2021-05-13 21:53:24
656,48086,SHIMADA Asako,JPN,JAPAN,Right,52,https://fie.org/athletes/48086,2021-05-13 21:53:33
657,25629,HALE Caron,GBR,GREAT BRITAIN,Right,62,https://fie.org/athletes/25629,2021-05-13 21:23:28
658,1697,TANZMEISTER Dorothea,AUT,AUSTRIA,Right,52,https://fie.org/athletes/1697,2021-05-13 21:25:46
659,8941,LANGTON Marguerite,RSA,SOUTH AFRICA,Right,75,https://fie.org/athletes/8941,2021-05-13 21:22:25
660,31001,JURADO SALAZAR Daniela,CRC,COSTA RICA,Right,24,https://fie.org/athletes/31001,2021-05-13 21:51:05
661,27267,GOGLIDZE Teona,GEO,GEORGIA,Right,24,https://fie.org/athletes/27267,2021-05-13 21:34:28
662,35469,VILLALOBOS ABRAHAMS Dione,CRC,COSTA RICA,Left,21,https://fie.org/athletes/35469,2021-05-13 21:34:44
663,39445,BABAEVA Sevil,GBR,GREAT BRITAIN,Right,20,https://fie.org/athletes/39445,2021-05-13 21:52:12
664,36377,KULAEVA Bella,RUS,RUSSIA,Right,23,https://fie.org/athletes/36377,2021-05-13 21:39:27
665,32300,RIVERA ROID Melanie,PUR,PUERTO RICO,Right,24,https://fie.org/athletes/32300,2021-05-13 21:55:58
666,32301,RIVERA ROIG Alanis,PUR,PUERTO RICO,Left,22,https://fie.org/athletes/32301,2021-05-13 21:55:59
667,40498,SEMENOVA Anastasia,RUS,RUSSIA,Right,21,https://fie.org/athletes/40498,2021-05-13 21:55:59
668,33846,PACELLI Maria Teresa,ITA,ITALY,Right,22,https://fie.org/athletes/33846,2021-05-13 21:23:36
669,8790,ROCHEL Tais,BRA,BRAZIL,Left,37,https://fie.org/athletes/8790,2021-05-13 21:21:24
670,41562,VOESTE Mara Sofie,GER,GERMANY,Right,19,https://fie.org/athletes/41562,2021-05-13 21:21:30
671,36446,VLEUGELS Ezra,BEL,BELGIUM,Left,23,https://fie.org/athletes/36446,2021-05-13 21:39:46
672,36448,MAGERAS Finnula,IRL,IRELAND,Right,23,https://fie.org/athletes/36448,2021-05-13 21:39:46
673,36451,FERON Johanna,GER,GERMANY,Right,20,https://fie.org/athletes/36451,2021-05-13 21:39:47
674,36452,WEINER Kari,GER,GERMANY,Right,21,https://fie.org/athletes/36452,2021-05-13 21:39:48
675,36453,UELTGESFORTH Pia,GER,GERMANY,Right,22,https://fie.org/athletes/36453,2021-05-13 21:39:48
676,36454,KIRSCH Anne,GER,GERMANY,Right,21,https://fie.org/athletes/36454,2021-05-13 21:39:49
677,32372,FILBY Sarah,CAN,CANADA,Right,22,https://fie.org/athletes/32372,2021-05-13 21:56:15
678,38012,ZEVALLOS Laura,PER,PERU,Right,26,https://fie.org/athletes/38012,2021-05-13 21:46:48
679,35456,ESCOBAR ZAPATA Paula Andrea,COL,COLOMBIA,Right,30,https://fie.org/athletes/35456,2021-05-13 21:34:20
680,40067,ELIZONDO Isabelle,USA,USA,Left,22,https://fie.org/athletes/40067,2021-05-13 21:54:06
681,36485,KLEINER Elyssa,USA,USA,Right,24,https://fie.org/athletes/36485,2021-05-13 21:39:53
682,34449,ROSSINI Serena,ITA,ITALY,Right,22,https://fie.org/athletes/34449,2021-05-13 21:25:40
683,18071,PRESCOD Nzingha,USA,USA,Right,28,https://fie.org/athletes/18071,2021-05-13 21:25:44
684,31902,ZUROWSKA Beata,POL,POLAND,Right,23,https://fie.org/athletes/31902,2021-05-13 21:54:10
685,42145,GULIAEVA Mariya,RUS,RUSSIA,Right,21,https://fie.org/athletes/42145,2021-05-13 21:24:02
686,42152,ENGELKE Isabelle,SWE,SWEDEN,Right,21,https://fie.org/athletes/42152,2021-05-13 21:24:10
687,36522,STEPHAN Mona,GER,GERMANY,Right,22,https://fie.org/athletes/36522,2021-05-13 21:39:59
688,31414,BILODEAU Ariane,CAN,CANADA,Right,23,https://fie.org/athletes/31414,2021-05-13 21:52:48
689,34492,SORIANO Marie,FRA,FRANCE,Right,22,https://fie.org/athletes/34492,2021-05-13 21:25:57
690,38598,VIQUEIRA Marissa,USA,USA,Right,21,https://fie.org/athletes/38598,2021-05-13 21:49:02
691,21197,HIDALGO HERRERA Elizabeyh,CUB,CUBA,Right,32,https://fie.org/athletes/21197,2021-05-13 21:44:49
692,33489,MOINDROT-ZILLIOX Naomi,CAN,CANADA,Left,22,https://fie.org/athletes/33489,2021-05-13 21:22:19
693,36563,KADYROVA Mirgul,RUS,RUSSIA,Right,24,https://fie.org/athletes/36563,2021-05-13 21:40:10
694,38114,CAMPBELL Alice,GBR,GREAT BRITAIN,Left,20,https://fie.org/athletes/38114,2021-05-13 21:47:36
695,32483,DUCHESNE Marie,FRA,FRANCE,Left,23,https://fie.org/athletes/32483,2021-05-13 21:56:48
696,41706,NEWTON-HUGHES Phoebe,GBR,GREAT BRITAIN,Right,20,https://fie.org/athletes/41706,2021-05-13 21:22:22
697,36589,AVCI Gokce Su,TUR,TURKEY,Right,22,https://fie.org/athletes/36589,2021-05-13 21:40:17
698,36591,GULEN Fatmanur,TUR,TURKEY,Right,22,https://fie.org/athletes/36591,2021-05-13 21:40:18
699,36596,PAPPONE Arianna,ITA,ITALY,Left,22,https://fie.org/athletes/36596,2021-05-13 21:40:21
700,10997,GARCIA AZUA Barbara,CHI,CHILE,Left,33,https://fie.org/athletes/10997,2021-05-13 21:35:03
701,34045,KINZEL Josefin,GER,GERMANY,Right,23,https://fie.org/athletes/34045,2021-05-13 21:24:34
702,40729,GILL Isabella,GBR,GREAT BRITAIN,Right,21,https://fie.org/athletes/40729,2021-05-13 21:56:54
703,38685,HOPPS Artemis,CAN,CANADA,Right,20,https://fie.org/athletes/38685,2021-05-13 21:49:16
704,32547,GRIMAN Maria,VEN,VENEZUELA,Left,25,https://fie.org/athletes/32547,2021-05-13 21:56:56
705,34602,TSAI Xiao-Qing,TPE,CHINESE TAIPEI,Right,21,https://fie.org/athletes/34602,2021-05-13 21:29:52
706,42285,ADLER Polly,USA,USA,Left,20,https://fie.org/athletes/42285,2021-05-13 21:24:36
707,38718,IBRAGIMOVA Elina,RUS,RUSSIA,Left,23,https://fie.org/athletes/38718,2021-05-13 21:49:27
708,38724,MAMAEVA Natalya,RUS,RUSSIA,Right,23,https://fie.org/athletes/38724,2021-05-13 21:49:29
709,38726,VOGEL Ainhoa,GER,GERMANY,Left,19,https://fie.org/athletes/38726,2021-05-13 21:49:30
710,32585,GUILLAUME Meredith,FRA,FRANCE,Right,24,https://fie.org/athletes/32585,2021-05-13 21:57:09
711,38731,HARDIE Heloise,GBR,GREAT BRITAIN,Right,20,https://fie.org/athletes/38731,2021-05-13 21:49:32
712,32077,WERNER Sophia,GER,GERMANY,Right,21,https://fie.org/athletes/32077,2021-05-13 21:55:16
713,35663,ROWLAND Jade,GBR,GREAT BRITAIN,Right,22,https://fie.org/athletes/35663,2021-05-13 21:35:43
714,41806,JADERLING Miranda,SWE,SWEDEN,Right,21,https://fie.org/athletes/41806,2021-05-13 21:22:42
715,40284,WISOKY Weronika,POL,POLAND,Right,20,https://fie.org/athletes/40284,2021-05-13 21:55:23
716,42335,MARONET Andea,BEL,BELGIUM,Right,20,https://fie.org/athletes/42335,2021-05-13 21:24:42
717,42347,WENZKE Tina,GER,GERMANY,Left,22,https://fie.org/athletes/42347,2021-05-13 21:24:44
718,42348,SCHNABEL Hanna,GER,GERMANY,Right,20,https://fie.org/athletes/42348,2021-05-13 21:24:45
719,42359,SCHNEEGANS Anne Sophie,GER,GERMANY,Right,20,https://fie.org/athletes/42359,2021-05-13 21:24:46
720,42360,BIEDERMANN Juliane,GER,GERMANY,Left,21,https://fie.org/athletes/42360,2021-05-13 21:24:47
721,41857,WELTZIEN Theresa,GER,GERMANY,Right,23,https://fie.org/athletes/41857,2021-05-13 21:22:53
722,22401,HERNANDEZ Alely,MEX,MEXICO,Right,30,https://fie.org/athletes/22401,2021-05-13 21:49:34
723,41870,PETRIGNANI Alessandra,ITA,ITALY,Left,22,https://fie.org/athletes/41870,2021-05-13 21:22:54
724,1424,CARBONE Alejandra-A.,ARG,ARGENTINA,Right,45,https://fie.org/athletes/1424,2021-05-13 21:24:49
725,32658,CASTANIE Rozene,FRA,FRANCE,Right,23,https://fie.org/athletes/32658,2021-05-13 21:57:24
726,29695,PARTRIDGE Morgan,USA,USA,Right,23,https://fie.org/athletes/29695,2021-05-13 21:46:19
727,34204,WOJTALUK Julia,POL,POLAND,Right,22,https://fie.org/athletes/34204,2021-05-13 21:24:50
728,36764,OKUMUS Busra,TUR,TURKEY,Right,20,https://fie.org/athletes/36764,2021-05-13 21:41:12
729,40357,UDOVICHENKO Anna,RUS,RUSSIA,Left,20,https://fie.org/athletes/40357,2021-05-13 21:55:38
730,34734,MORENO VALIENTE Daylen Cristina,CUB,CUBA,Left,25,https://fie.org/athletes/34734,2021-05-13 21:30:36
731,42417,ZIEGON Laura,GER,GERMANY,Right,23,https://fie.org/athletes/42417,2021-05-13 21:24:52
732,42418,BRUNETS Sophie Irene,GER,GERMANY,Right,19,https://fie.org/athletes/42418,2021-05-13 21:24:52
733,42419,PHILIPP Angelina,GER,GERMANY,Right,18,https://fie.org/athletes/42419,2021-05-13 21:24:53
734,36795,PIMOUGUET Emma,FRA,FRANCE,Right,22,https://fie.org/athletes/36795,2021-05-13 21:41:20
735,30140,CHRZANOWSKA Julia,POL,POLAND,Right,23,https://fie.org/athletes/30140,2021-05-13 21:48:29
736,32192,FRACKOWIAK Aleksandra,POL,POLAND,Right,23,https://fie.org/athletes/32192,2021-05-13 21:55:44
737,32193,FRACKOWIAK Adrianna,POL,POLAND,Right,23,https://fie.org/athletes/32193,2021-05-13 21:55:45
738,39377,BERTOLA Lara,ITA,ITALY,Right,20,https://fie.org/athletes/39377,2021-05-13 21:52:06
739,33747,HOHENADEL Leilani,GER,GERMANY,Right,23,https://fie.org/athletes/33747,2021-05-13 21:23:07
740,31699,SPLIT Marcella,NED,NETHERLANDS,Right,23,https://fie.org/athletes/31699,2021-05-13 21:53:33
741,36821,CAULFIELD Jane,CAN,CANADA,Right,20,https://fie.org/athletes/36821,2021-05-13 21:41:29
742,12248,ALICEA Pilar Cecilia Martina,PUR,PUERTO RICO,Right,34,https://fie.org/athletes/12248,2021-05-13 21:41:29
743,38875,CSEFALVAYOVA Karolina,SVK,SLOVAKIA,Right,21,https://fie.org/athletes/38875,2021-05-13 21:50:02
744,40946,PRUSOVA Kristyna,CZE,CZECH REPUBLIC,Right,22,https://fie.org/athletes/40946,2021-05-13 21:57:37
745,32248,BORELLA Claudia,ITA,ITALY,Right,23,https://fie.org/athletes/32248,2021-05-13 21:55:55
746,41980,DU Katie,CAN,CANADA,Right,21,https://fie.org/athletes/41980,2021-05-13 21:23:14
747,47111,MORGUN Nadiia,UKR,UKRAINE,Right,18,https://fie.org/athletes/47111,2021-05-13 21:50:15
748,43032,DIAZ MARTINEZ Sofia,COL,COLOMBIA,Right,20,https://fie.org/athletes/43032,2021-05-13 21:31:04
749,49187,AYARI Yasmine,TUN,TUNISIA,Right,18,https://fie.org/athletes/49187,2021-05-13 21:19:24
750,34851,NEHAISI Hilit,ISR,ISRAEL,Right,22,https://fie.org/athletes/34851,2021-05-13 21:31:11
751,49189,HEISKARI Vilhelmiina,FIN,FINLAND,Right,18,https://fie.org/athletes/49189,2021-05-13 21:19:25
752,43047,LEZINSKA Lisa,FRA,FRANCE,Right,19,https://fie.org/athletes/43047,2021-05-13 21:31:12
753,51256,SANTOS Annika Beatrice,PHI,PHILIPPINES,Right,18,https://fie.org/athletes/51256,2021-05-13 21:31:14
754,43073,LUONG Paige,USA,USA,Right,19,https://fie.org/athletes/43073,2021-05-13 21:31:15
755,45123,HENKE Anja,NED,NETHERLANDS,Right,53,https://fie.org/athletes/45123,2021-05-13 21:42:05
756,49247,HOLLAND-CUNZ Luca Sarah,GER,GERMANY,Right,16,https://fie.org/athletes/49247,2021-05-13 21:19:43
757,39005,CORTI LALAMA Maria Rafaella,ECU,ECUADOR,Left,21,https://fie.org/athletes/39005,2021-05-13 21:50:19
758,39009,SANCHEZ CERON Laura,COL,COLOMBIA,Left,21,https://fie.org/athletes/39009,2021-05-13 21:50:20
759,45172,WEI Liqin,CHN,CHINA,Right,58,https://fie.org/athletes/45172,2021-05-13 21:42:27
